name,address,lat,lng
안양덕현초등학교,경기도 안양시 동안구 호계동 1101,37.3758319,126.9621849
안양남초등학교,경기도 안양시 동안구 호계동 1215,37.3796855,126.9692153
안양관악초등학교,경기도 안양시 동안구 관양동 367-2,37.4065362,126.9684838
관양초등학교,경기도 안양시 동안구 관양동 1407,37.4066167,126.96014
인덕원초등학교,경기도 안양시 동안구 관양동 210,37.3970579,126.9794796
희성초등학교,경기도 안양시 동안구 비산동 1101-1,37.3982281,126.9489128
달안초등학교,경기도 안양시 동안구 비산동 1109-1,37.3942948,126.9501245
안양부흥초등학교,경기도 안양시 동안구 비산동 1102-8,37.3945966,126.9467243
안양동초등학교,경기도 안양시 동안구 비산동 511-85,37.4071272,126.935485
안양신기초등학교,경기도 안양시 동안구 호계동 1056-5,37.3814027,126.9572247
호원초등학교,경기도 안양시 동안구 호계동 338,37.3754691,126.9528704
호계초등학교,경기도 안양시 동안구 호계동 923-17,37.3840585,126.9503566
삼어초등학교,부산광역시 해운대구 반여동 1138-2,35.2084544,129.1159163
송운초등학교,부산광역시 해운대구 반송동 893,35.228739,129.1570994
반석초등학교,부산광역시 해운대구 반여동 757-1,35.2112523,129.1250141
인지초등학교,부산광역시 해운대구 반여동 1625,35.2026394,129.124955
장산초등학교,부산광역시 해운대구 반여동 1449-5,35.199837,129.11978
명진초등학교,부산광역시 북구 화명동 2261,35.2384648,129.0106565
위봉초등학교,부산광역시 해운대구 반여동 1600-12,35.2026147,129.1293113
해동초등학교,부산광역시 해운대구 우동 350,35.1700061,129.1553729
해강초등학교,부산광역시 해운대구 우동 1388,35.1620651,129.1414993
해림초등학교,부산광역시 해운대구 우동 1025-11,35.1648709,129.1441432
강동초등학교,부산광역시 해운대구 우동 1113,35.1719774,129.1371765
재송초등학교,부산광역시 해운대구 재송동 1120-3,35.1860839,129.1276542
반산초등학교,부산광역시 해운대구 재송동 1033-1,35.1936559,129.1292863
송수초등학교,부산광역시 해운대구 재송동 935-1,35.1897242,129.1190392
신재초등학교,부산광역시 해운대구 재송동 1024-1,35.1914307,129.1227741
신도초등학교,부산광역시 해운대구 좌동 1346,35.1693101,129.1672894
좌동초등학교,부산광역시 해운대구 좌동 1292,35.1758778,129.1749922
김제자영고등학교,전라북도 김제시 신풍동 499-1,35.7939465,126.88918
부흥초등학교,부산광역시 해운대구 좌동 1303,35.1757112,129.1783893
신곡초등학교,부산광역시 해운대구 좌동 1324,35.1698924,129.1820227
해송초등학교,부산광역시 해운대구 좌동 1338,35.1644837,129.179324
양운초등학교,부산광역시 해운대구 좌동 1372,35.1743923,129.166705
해운대초등학교,부산광역시 해운대구 중동 1234,35.164461,129.1661456
동백초등학교,부산광역시 해운대구 중동 1518-1,35.1638786,129.1806941
석성초등학교,경기도 용인시 기흥구 중동 955,37.2699411,127.1582448
상도초등학교,경기도 부천시 원미구 상동 418,37.4943313,126.759141
송내초등학교,경기도 부천시 원미구 상동 430,37.4904058,126.7592693
서울길음초등학교,서울특별시 성북구 길음동 635-7,37.6134692,127.0177877
원미초등학교,경기도 부천시 원미구 심곡동 184,37.4891574,126.7874059
약대초등학교,경기도 부천시 원미구 약대동 112,37.5138835,126.7730618
부천초등학교,경기도 부천시 원미구 약대동 30,37.5146376,126.7651362
부천동초등학교,경기도 부천시 원미구 역곡동 31,37.4879117,126.8042575
동곡초등학교,경기도 부천시 원미구 역곡동 227,37.4904164,126.8171219
부일초등학교,경기도 부천시 원미구 원미동 13-2,37.4987729,126.7947351
부천북초등학교,경기도 부천시 원미구 원미동 99-1,37.4939628,126.7889909
상지초등학교,경기도 부천시 원미구 중동 758,37.4936783,126.7635541
부천서초등학교,경기도 부천시 원미구 중동 815,37.4873825,126.7658172
부천중원초등학교,경기도 부천시 원미구 중동 1026,37.5118401,126.7637887
부광초등학교,경기도 부천시 원미구 중동 1029-3,37.5069024,126.7620001
부천부흥초등학교,경기도 부천시 원미구 중동 1038-2,37.5073785,126.7662398
중흥초등학교,경기도 부천시 원미구 중동 1053,37.5064803,126.7731943
옥산초등학교,경기도 부천시 원미구 중동 1080-2,37.5031561,126.7795901
부천중앙초등학교,경기도 부천시 원미구 중동 1099-1,37.4963033,126.7823048
신도초등학교,경기도 부천시 원미구 중동 1172-1,37.4976411,126.7586149
부명초등학교,경기도 부천시 원미구 중동 1176-1,37.4983204,126.7653322
계남초등학교,경기도 부천시 원미구 중동 1180,37.4987209,126.7719685
부천부곡초등학교,경기도 부천시 원미구 중동 1211,37.4936316,126.7732185
동산초등학교,경기도 부천시 오정구 오정동 727,37.5313378,126.7852816
비산초등학교,경기도 안양시 동안구 비산동 315-1,37.4051181,126.9438943
과천초등학교,경기도 과천시 중앙동 75,37.4366994,126.9941843
숭의초등학교,서울특별시 중구 예장동 8-3,37.5563367,126.9880785
동산초등학교,서울특별시 중구 신당동 333-579,37.5557597,127.0171653
서울용산초등학교,서울특별시 용산구 한강로2가 1,37.535276,126.9723116
서울원효초등학교,서울특별시 용산구 산천동 6-73,37.5360798,126.9514815
서울청파초등학교,서울특별시 용산구 청파동2가 1-42,37.5475147,126.9642735
서울후암초등학교,서울특별시 용산구 후암동 30-138,37.5511028,126.98218
서울이태원초등학교,서울특별시 용산구 이태원동 406,37.5358996,126.9879468
연포초등학교,부산광역시 남구 대연동 1792,35.1391506,129.0816638
서울서빙고초등학교,서울특별시 용산구 서빙고동 235-1,37.5212492,126.9922315
서울용암초등학교,서울특별시 용산구 용산동2가 5-2147,37.5449472,126.9895351
서울보광초등학교,서울특별시 용산구 이태원동 15-13,37.5324666,126.9963946
서울한강초등학교,서울특별시 용산구 한강로3가 65-5,37.5252266,126.965079
서울한남초등학교,서울특별시 용산구 한남동 726-1,37.5393989,127.0049096
서울금양초등학교,서울특별시 용산구 효창동 126-4,37.5404868,126.9612596
서울삼광초등학교,서울특별시 용산구 후암동 190-2,37.5473202,126.9767347
서울남정초등학교,서울특별시 용산구 원효로2가 54-1,37.5365648,126.9649864
서울신용산초등학교,서울특별시 용산구 이촌동 301-75,37.5200122,126.9758975
신광초등학교,서울특별시 용산구 청파동3가 100,37.5427027,126.9702694
서울방이초등학교,서울특별시 송파구 방이동 167,37.5134391,127.1209353
서울평화초등학교,서울특별시 송파구 가락동 106,37.4916293,127.1223566
서울중대초등학교,서울특별시 송파구 송파동 191,37.500111,127.1139167
반안초등학교,부산광역시 해운대구 반여동 1164-6,35.2029335,129.1133433
상당초등학교,부산광역시 해운대구 좌동 1405,35.1796557,129.1764292
광안초등학교,부산광역시 수영구 광안동 154,35.1572947,129.1169126
수영초등학교,부산광역시 수영구 광안동 725,35.1657222,129.112332
용수초등학교,부산광역시 북구 화명동 2305,35.2288178,129.0089926
남천초등학교,부산광역시 수영구 남천동 69-24,35.1431994,129.1078479
광남초등학교,부산광역시 수영구 남천동 147,35.145379,129.1140725
망미초등학교,부산광역시 수영구 망미동 268-2,35.1754663,129.1146259
배산초등학교,부산광역시 수영구 망미동 920,35.1776351,129.1025586
수미초등학교,부산광역시 수영구 망미동 760,35.1683511,129.1038517
민락초등학교,부산광역시 수영구 민락동 2,35.1606637,129.1272904
민안초등학교,부산광역시 수영구 민락동 551-12,35.1628035,129.1213606
내리초등학교,부산광역시 기장군 기장읍 내리 772,35.2054994,129.2056389
신정초등학교,부산광역시 기장군 정관면 용수리 1358,35.3284313,129.1678412
교리초등학교,부산광역시 기장군 기장읍 교리 241-2,35.2548778,129.2167847
대청초등학교,부산광역시 기장군 기장읍 대라리 229-1,35.2352291,129.2103202
대변초등학교,부산광역시 기장군 기장읍 대변리 444,35.2249308,129.226985
기장초등학교,부산광역시 기장군 기장읍 동부리 320,35.2459544,129.212225
죽성초등학교,부산광역시 기장군 기장읍 죽성리 86,35.2424316,129.2439194
장안초등학교,부산광역시 기장군 장안읍 기룡리 301-1,35.346327,129.2537695
월내초등학교,부산광역시 기장군 장안읍 길천리 191-1,35.327786,129.2828609
좌천초등학교,부산광역시 기장군 장안읍 좌천리 115,35.3118808,129.2403654
신진초등학교,부산광역시 기장군 철마면 고촌리 655,35.2407935,129.1715068
초당초등학교,경기도 용인시 기흥구 중동 1010,37.2631703,127.1609334
어정초등학교,경기도 용인시 기흥구 중동 619-1,37.2766666,127.1473562
고기초등학교,경기도 용인시 수지구 고기동 172-1,37.358847,127.0662247
용인한빛초등학교,경기도 용인시 수지구 동천동 933,37.3348629,127.0876996
솔개초등학교,경기도 용인시 수지구 상현동 841,37.3053284,127.0819452
용인심곡초등학교,경기도 용인시 수지구 상현동 871,37.309018,127.0790012
서원초등학교,경기도 용인시 수지구 상현동 826,37.303518,127.0785606
효자초등학교,경기도 용인시 수지구 성복동 732,37.3174608,127.0674244
성복초등학교,경기도 용인시 수지구 성복동 104-5,37.3192717,127.077748
혜화초등학교,부산광역시 동래구 명장동 산12,35.2019193,129.1125376
홍천초등학교,경기도 용인시 수지구 신봉동 910,37.3265767,127.0799707
신일초등학교,경기도 용인시 수지구 신봉동 920,37.3291485,127.0775668
신리초등학교,경기도 용인시 수지구 신봉동 882,37.3225178,127.0808227
용인대일초등학교,경기도 용인시 수지구 죽전동 1247,37.3276794,127.118662
용인신촌초등학교,경기도 용인시 수지구 죽전동 1299,37.3230522,127.1138303
대현초등학교,경기도 용인시 수지구 죽전동 869-1,37.333434,127.1068023
용인대덕초등학교,경기도 용인시 수지구 죽전동 1158,37.3363245,127.1258625
정평초등학교,경기도 용인시 수지구 풍덕천동 1058,37.3206687,127.0887509
풍천초등학교,경기도 용인시 수지구 풍덕천동 1172,37.3161617,127.0963111
토월초등학교,경기도 용인시 수지구 풍덕천동 698-1,37.3246319,127.0915836
동천초등학교,경기도 용인시 수지구 동천동 154,37.3443166,127.093807
손곡초등학교,경기도 용인시 수지구 동천동 867,37.3364369,127.0952222
수지초등학교,경기도 용인시 수지구 풍덕천동 510,37.3166598,127.086061
약사초등학교,울산광역시 중구 약사동 707-17,35.5674409,129.3336015
서울문덕초등학교,서울특별시 송파구 문정동 90-3,37.4849928,127.1275957
서울문정초등학교,서울특별시 송파구 문정동 12,37.488895,127.128721
서울서초초등학교,서울특별시 서초구 서초동 1310-6,37.4992406,127.024108
서울서이초등학교,서울특별시 서초구 서초동 1334-2,37.4912094,127.0259479
서울서일초등학교,서울특별시 서초구 서초동 1436-8,37.4847721,127.0226321
서울원명초등학교,서울특별시 서초구 서초동 1685-1,37.5007959,127.0169088
서울양재초등학교,서울특별시 서초구 양재동 101,37.4738745,127.0319938
서울우암초등학교,서울특별시 서초구 우면동 58,37.4718541,127.0245296
서울신동초등학교,서울특별시 서초구 잠원동 54-5,37.5168921,127.0118979
계성초등학교,서울특별시 서초구 반포동 6-1,37.5046761,126.9967878
서울봉은초등학교,서울특별시 강남구 삼성동 79-2,37.5203824,127.0608483
서울대왕초등학교,서울특별시 강남구 세곡동 517,37.4642457,127.1056184
서울수서초등학교,서울특별시 강남구 수서동 709,37.4910235,127.1015496
서울대모초등학교,서울특별시 강남구 일원동 736,37.4811353,127.0863007
서울대진초등학교,서울특별시 강남구 개포동 13,37.4966848,127.0780425
서울양전초등학교,서울특별시 강남구 개포동 183,37.490474,127.0700626
서울구룡초등학교,서울특별시 강남구 개포동 655,37.4808055,127.051891
서울언주초등학교,서울특별시 강남구 도곡동 922,37.4865553,127.0370393
서울대치초등학교,서울특별시 강남구 대치동 505,37.4909822,127.062292
서울도곡초등학교,서울특별시 강남구 대치동 924-10,37.4990611,127.0546704
서울대도초등학교,서울특별시 강남구 도곡동 106-1,37.4926008,127.0535537
서울개일초등학교,서울특별시 강남구 개포동 174,37.4857443,127.0580022
철마초등학교,부산광역시 기장군 철마면 와여리 481-2,35.2750516,129.1506797
칠암초등학교,부산광역시 기장군 일광면 칠암리 134,35.2985409,129.2556085
일광초등학교,부산광역시 기장군 일광면 화전리 269,35.2791826,129.2311662
월평초등학교,부산광역시 기장군 정관면 월평리 125-2,35.3598987,129.1387427
모산초등학교,부산광역시 사상구 모라동 550,35.1854517,128.9956088
대구종로초등학교,대구광역시 중구 서문로1가 1-5,35.8722804,128.5897691
대구수창초등학교,대구광역시 중구 수창동 73,35.8745027,128.5840348
대구동덕초등학교,대구광역시 중구 삼덕동2가 327-1,35.8650044,128.6046521
대구삼덕초등학교,대구광역시 중구 삼덕동3가 316,35.8634069,128.6083156
대구명덕초등학교,대구광역시 중구 남산동 2113,35.8581208,128.5896383
대구남산초등학교,대구광역시 중구 남산동 122,35.8630041,128.5831538
대구동인초등학교,대구광역시 중구 동인동4가 388,35.8679116,128.6101451
계성초등학교,대구광역시 중구 대신동 280-2,35.8658071,128.5809916
대구율금초등학교,대구광역시 동구 율하동 1403,35.8619608,128.6919857
대구신천초등학교,대구광역시 동구 신천동 185-1,35.8716275,128.6207326
대구해안초등학교,대구광역시 동구 부동 643-1,35.8961198,128.6828495
대구해서초등학교,대구광역시 동구 봉무동 1571,35.9180426,128.6427978
대구반야월초등학교,대구광역시 동구 서호동 25-1,35.8692731,128.711225
강구초등학교,경상북도 영덕군 강구면 오포리 605,36.356928,129.3788178
대구송정초등학교,대구광역시 동구 괴전동 169,35.8704998,128.7337374
대구공산초등학교,대구광역시 동구 백안동 658-2,35.9568,128.6895975
대구서촌초등학교,대구광역시 동구 중대동 1082-1,35.9803034,128.631265
대구동촌초등학교,대구광역시 동구 방촌동 1047,35.8821678,128.6586917
무룡초등학교,울산광역시 중구 약사동 762,35.5701798,129.3343397
다운초등학교,울산광역시 중구 다운동 811,35.5618008,129.2668327
다전초등학교,울산광역시 중구 다운동 686-1,35.5679739,129.2680021
내황초등학교,울산광역시 중구 반구동 395,35.5518216,129.3489924
복산초등학교,울산광역시 중구 복산동 571,35.559374,129.3244067
우정초등학교,울산광역시 중구 우정동 707,35.5603193,129.3067156
명정초등학교,울산광역시 중구 태화동 733,35.5526234,129.2888146
함월초등학교,울산광역시 중구 복산동 504,35.5591621,129.3292796
동부초등학교,울산광역시 동구 동부동 676,35.5451556,129.4272227
화진초등학교,울산광역시 동구 방어동 75,35.4915174,129.4250661
서부초등학교,울산광역시 동구 서부동 238-13,35.5262815,129.4227516
주전초등학교,울산광역시 동구 주전동 277,35.5577998,129.4569073
양지초등학교,울산광역시 동구 화정동 853,35.4971323,129.4207163
화정초등학교,울산광역시 동구 화정동 153,35.5021066,129.4205445
방어진초등학교,울산광역시 동구 방어동 146,35.4874358,129.4247685
문현초등학교,울산광역시 동구 방어동 999,35.4808349,129.4134915
화암초등학교,울산광역시 동구 방어동 1150,35.4842572,129.4153825
녹수초등학교,울산광역시 동구 서부동 257-10,35.5306608,129.4283312
남목초등학교,울산광역시 동구 서부동 370,35.5421113,129.4247221
미포초등학교,울산광역시 동구 일산동 438,35.5062049,129.4214963
명덕초등학교,울산광역시 동구 일산동 433,35.5060143,129.4242098
일산초등학교,울산광역시 동구 일산동 452,35.5051801,129.4253884
화서초등학교,경기도 수원시 팔달구 화서동 104-2,37.2809798,127.0003748
성주초등학교,경상북도 성주군 성주읍 경산리 169-1,35.9196771,128.2853485
서울개포초등학교,서울특별시 강남구 개포동 188,37.4868606,127.0703502
서울개원초등학교,서울특별시 강남구 개포동 660-10,37.481366,127.0590552
서울미양초등학교,서울특별시 강북구 미아동 837-687,37.6212293,127.0136937
서울수송초등학교,서울특별시 강북구 번동 456,37.6370879,127.0330004
서울수유초등학교,서울특별시 강북구 수유동 55-5,37.6309311,127.0201318
서울인수초등학교,서울특별시 강북구 수유동 551-19,37.6427866,127.0099567
서울우이초등학교,서울특별시 강북구 수유동 409-6,37.6384729,127.0148822
서울유현초등학교,서울특별시 강북구 수유동 466-52,37.6319495,127.0116361
영훈초등학교,서울특별시 강북구 미아동 471-2,37.6132074,127.0278071
광일초등학교,부산광역시 중구 대청동4가 95,35.1038499,129.029845
보수초등학교,부산광역시 중구 보수동1가 50-1,35.105905,129.024219
봉래초등학교,부산광역시 중구 영주동 582-2,35.1114813,129.0360304
남성초등학교,부산광역시 중구 대청동1가 10,35.104683,129.0337273
토성초등학교,부산광역시 서구 토성동2가 25,35.099036,129.0213947
부민초등학교,부산광역시 서구 부용동2가 11,35.1063889,129.0194789
화랑초등학교,부산광역시 서구 동대신동1가 348,35.1084279,129.0211334
남부민초등학교,부산광역시 서구 남부민동 76,35.0899063,129.022769
동신초등학교,부산광역시 서구 동대신동3가 315,35.1141753,129.0179375
구덕초등학교,부산광역시 서구 서대신동3가 41-1,35.1202476,129.0125412
대신초등학교,부산광역시 서구 서대신동3가 195,35.115515,129.012025
아미초등학교,부산광역시 서구 아미동2가 89,35.0983599,129.0157437
송도초등학교,부산광역시 서구 암남동 315,35.0782403,129.0156266
대구방촌초등학교,대구광역시 동구 방촌동 1072-6,35.8806463,128.6627762
대구용호초등학교,대구광역시 동구 방촌동 1113-319,35.8773832,128.6723608
대구불로초등학교,대구광역시 동구 불로동 1017,35.8973486,128.6327216
대구아양초등학교,대구광역시 동구 신암동 1463,35.8872473,128.6374496
반여초등학교,부산광역시 해운대구 반여동 1594-73,35.1988255,129.1352909
청룡초등학교,부산광역시 금정구 청룡동 46,35.2726831,129.0918887
동대구초등학교,대구광역시 동구 신암동 208-1,35.8793384,128.6210879
대구덕성초등학교,대구광역시 동구 신암동 279-1,35.8819482,128.6283301
대구동신초등학교,대구광역시 동구 신암동 487,35.8778325,128.6152977
대구동부초등학교,대구광역시 동구 신암동 672-1,35.8883257,128.6204334
대구효신초등학교,대구광역시 동구 신천동 490,35.8725946,128.6321191
대구안일초등학교,대구광역시 동구 율하동 254-1,35.8715022,128.6949974
대구율하초등학교,대구광역시 동구 율하동 950,35.8680482,128.7014217
대구지묘초등학교,대구광역시 동구 지묘동 546,35.9428758,128.6382066
대구효동초등학교,대구광역시 동구 효목동 212-10,35.8841387,128.6448557
덕암정보고등학교,전라북도 김제시 서암동 1,35.8123353,126.8850957
대구효목초등학교,대구광역시 동구 효목동 633,35.876849,128.6422813
대구율원초등학교,대구광역시 동구 율하동 1468,35.8648393,128.7006856
대구동호초등학교,대구광역시 동구 동호동 361,35.8655635,128.720635
대구입석초등학교,대구광역시 동구 입석동 943-12,35.8907748,128.643696
대구강동초등학교,대구광역시 동구 신서동 544,35.8683659,128.7302128
영신초등학교,대구광역시 동구 봉무동 524,35.9195621,128.6457809
대구동산초등학교,대구광역시 수성구 범어동 678-3,35.8493158,128.6278605
대구동문초등학교,대구광역시 수성구 만촌동 262,35.8749968,128.651936
대구동일초등학교,대구광역시 수성구 수성동2가 17-1,35.8580092,128.616986
신기초등학교,경상북도 문경시 신기동 67-3,36.6399829,128.1674689
율현초등학교,경기도 수원시 팔달구 화서동 710,37.2870998,126.9826399
연무초등학교,경기도 수원시 팔달구 매향동 8-1,37.2869285,127.0216521
팔달초등학교,경기도 수원시 팔달구 우만동 601,37.2796455,127.0358198
효성초등학교,경기도 수원시 팔달구 우만동 16,37.2831407,127.0391646
우만초등학교,경기도 수원시 팔달구 우만동 300-3,37.2913024,127.0322923
인계초등학교,경기도 수원시 팔달구 인계동 257-2,37.2729833,127.0260774
매여울초등학교,경기도 수원시 팔달구 인계동 385,37.2705761,127.0365705
지동초등학교,경기도 수원시 팔달구 지동 119-1,37.2768187,127.0241932
매산초등학교,경기도 수원시 팔달구 매산로3가 13,37.2719939,127.0106783
벌교초등학교,전라남도 보성군 벌교읍 벌교리 637,34.8438511,127.3424669
화홍초등학교,경기도 수원시 팔달구 화서동 7-1,37.2871948,127.0029327
화양초등학교,경기도 수원시 팔달구 화서동 274,37.2833637,126.994919
숙지초등학교,경기도 수원시 팔달구 화서동 651,37.2830716,126.9916465
수원초등학교,경기도 수원시 팔달구 고등동 19,37.2777741,127.0044564
산의초등학교,경기도 수원시 영통구 이의동 1327,37.290427,127.0573197
매탄초등학교,경기도 수원시 영통구 매탄동 946,37.2639798,127.0429433
원천초등학교,경기도 수원시 영통구 매탄동 1212,37.268261,127.053372
효원초등학교,경기도 수원시 영통구 매탄동 1155,37.2589645,127.0396514
원일초등학교,경기도 수원시 영통구 원천동 549-1,37.267698,127.0597812
인지초등학교,충청남도 서산시 인지면 둔당리 산43-6,36.7555448,126.4252814
태장초등학교,경기도 수원시 영통구 망포동 371,37.2407422,127.0544254
잠원초등학교,경기도 수원시 영통구 망포동 687,37.2385651,127.0523591
대선초등학교,경기도 수원시 영통구 망포동 710,37.2418491,127.0643697
수원매화초등학교,경기도 수원시 영통구 매탄동 157,37.2744331,127.0404424
대구수성초등학교,대구광역시 수성구 상동 89-2,35.8369013,128.6102361
부산알로이시오초등학교,부산광역시 서구 암남동 2-18,35.0835276,129.0158513
영도초등학교,부산광역시 영도구 신선동1가 140,35.0895025,129.0458109
장전초등학교,부산광역시 금정구 장전동 657-8,35.2409387,129.0826617
금정초등학교,부산광역시 금정구 장전동 348-1,35.2277171,129.0841932
회동초등학교,부산광역시 금정구 회동동 435-6,35.2300325,129.1206317
동래초등학교,부산광역시 금정구 구서동 74-10,35.2478527,129.0993509
부산교육대학교부설초등학교,부산광역시 연제구 거제동 331,35.1946976,129.0751329
거제초등학교,부산광역시 연제구 거제동 676-152,35.1778063,129.0667927
연동초등학교,부산광역시 연제구 연산동 799,35.1843562,129.0880441
연미초등학교,부산광역시 연제구 연산동 1824-60,35.1709861,129.0926285
연일초등학교,부산광역시 연제구 연산동 1018,35.1840901,129.0956079
거학초등학교,부산광역시 연제구 거제동 240,35.1971096,129.0768469
남문초등학교,부산광역시 연제구 거제동 1474,35.19421,129.0696067
대구들안길초등학교,대구광역시 수성구 두산동 28-2,35.8388975,128.618547
창신초등학교,부산광역시 연제구 거제동 897-3,35.1923717,129.0655653
연신초등학교,부산광역시 연제구 연산동 302-1,35.1922135,129.0935331
과정초등학교,부산광역시 연제구 연산동 196-14,35.1868348,129.1099117
연천초등학교,부산광역시 연제구 연산동 378-11,35.1860638,129.1002498
토현초등학교,부산광역시 연제구 연산동 2219-1,35.1817489,129.112111
연서초등학교,부산광역시 연제구 연산동 583-3,35.1903283,129.086181
동명초등학교,부산광역시 연제구 연산동 1784-19,35.1780893,129.0907928
연산초등학교,부산광역시 연제구 연산동 774-1,35.1780698,129.0841184
대구비산초등학교,대구광역시 서구 평리동 662-1,35.8787485,128.5638596
대구시지초등학교,대구광역시 수성구 매호동 1332-1,35.8441574,128.7032429
대구매호초등학교,대구광역시 수성구 신매동 251-1,35.8417906,128.7126909
대구매동초등학교,대구광역시 수성구 매호동 1010,35.8457053,128.7093104
대구신매초등학교,대구광역시 수성구 신매동 583,35.8368728,128.7092093
호암초등학교,부산광역시 수영구 광안동 1194-2,35.1580468,129.1066796
대구욱수초등학교,대구광역시 수성구 신매동 602,35.8316115,128.7077132
대구청림초등학교,대구광역시 수성구 노변동 367-2,35.8357761,128.7036493
대구노변초등학교,대구광역시 수성구 시지동 497,35.8380264,128.69761
대구고산초등학교,대구광역시 수성구 시지동 161-1,35.8443531,128.693332
대구중앙초등학교,대구광역시 수성구 만촌동 1425,35.8702224,128.6404325
대구만촌초등학교,대구광역시 수성구 만촌동 980,35.8673027,128.6476923
대구대청초등학교,대구광역시 수성구 만촌동 873,35.851354,128.6506405
대구동원초등학교,대구광역시 수성구 만촌동 934,35.865759,128.6396282
대구복명초등학교,대구광역시 수성구 범물동 1293,35.8177003,128.6474435
대구범물초등학교,대구광역시 수성구 범물동 1279-1,35.8219129,128.6454081
대구범일초등학교,대구광역시 수성구 범물동 1364,35.8165544,128.6396582
대구동천초등학교,대구광역시 수성구 범어동 9,35.8658819,128.6253214
대구경동초등학교,대구광역시 수성구 범어동 89,35.8527158,128.6393548
대구범어초등학교,대구광역시 수성구 범어동 154,35.860562,128.6329586
대구동도초등학교,대구광역시 수성구 범어동 784-2,35.8569896,128.6240466
대구옥산초등학교,대구광역시 북구 칠성동2가 395-1,35.8814471,128.5988113
부천부안초등학교,경기도 부천시 소사구 괴안동 103,37.4800487,126.8121542
부천일신초등학교,경기도 부천시 소사구 범박동 153-8,37.4735857,126.8073487
소일초등학교,경기도 부천시 소사구 소사본동 401-1,37.4690371,126.8027005
성주초등학교,경기도 부천시 소사구 송내동 486,37.4790401,126.7694806
부천덕산초등학교대장분교장,경기도 부천시 오정구 대장동 196-1,37.5421551,126.7909897
해오름초등학교,경기도 안양시 동안구 관양동 1671,37.410882,126.9693351
덕천초등학교,경기도 안양시 만안구 안양동 192-5,37.391368,126.9361754
명학초등학교,경기도 안양시 만안구 안양동 349-13,37.3802061,126.9344732
안양양지초등학교,경기도 안양시 만안구 안양동 977-1,37.3919705,126.9046081
석수초등학교,경기도 안양시 만안구 석수동 655-77,37.4057387,126.9009048
박달초등학교,경기도 안양시 만안구 박달동 128-7,37.4011475,126.9025805
삼봉초등학교,경기도 안양시 만안구 박달동 114-3,37.4029769,126.8995259
삼성초등학교,경기도 안양시 만안구 석수동 168-1,37.4195128,126.9120031
화창초등학교,경기도 안양시 만안구 석수동 348-7,37.4120558,126.9038329
신안초등학교,경기도 안양시 만안구 안양동 723-1,37.3899718,126.9149709
안일초등학교,경기도 안양시 만안구 안양동 85-6,37.4038543,126.9224577
안양초등학교,경기도 안양시 만안구 안양동 378-1,37.3946269,126.9276681
만안초등학교,경기도 안양시 만안구 안양동 848-1,37.4063728,126.9166753
안양서초등학교,경기도 안양시 만안구 안양동 931,37.3969602,126.9113203
안양호암초등학교,경기도 안양시 만안구 석수동 221-40,37.420836,126.9165642
샘모루초등학교,경기도 안양시 동안구 비산동 405,37.3996207,126.940925
안양중앙초등학교,경기도 안양시 동안구 비산동 423,37.395785,126.9381704
대구대덕초등학교,대구광역시 남구 대명동 1571-1,35.8304886,128.562283
대구동성초등학교,대구광역시 수성구 수성동1가 282,35.8532209,128.612644
대구지봉초등학교,대구광역시 수성구 지산동 1296,35.8254472,128.6409186
대구두산초등학교,대구광역시 수성구 지산동 1043,35.832794,128.6257795
대구지산초등학교,대구광역시 수성구 지산동 1149,35.8273833,128.6301905
정관초등학교,부산광역시 기장군 정관면 용수리 1393,35.3229927,129.1717803
대구파동초등학교,대구광역시 수성구 파동 8,35.8245666,128.6079603
대구성동초등학교,대구광역시 수성구 황금동 373,35.8417126,128.6325035
대구황금초등학교,대구광역시 수성구 황금동 820,35.8438062,128.6184533
대구삼육초등학교,대구광역시 수성구 중동 410-1,35.8399465,128.6106654
대구달성초등학교,대구광역시 서구 원대동1가 12,35.8826418,128.5793597
대구내서초등학교,대구광역시 서구 내당동 11-33,35.8642185,128.5665799
대구두류초등학교,대구광역시 서구 내당동 211-1,35.8615377,128.5599761
대구경운초등학교,대구광역시 서구 내당동 296,35.8615353,128.5529824
대구서부초등학교,대구광역시 서구 비산동 405-1,35.8738924,128.5740552
대구대성초등학교,대구광역시 서구 비산동 169-1,35.8710679,128.5773543
대구비봉초등학교,대구광역시 서구 비산동 705-1,35.8831798,128.5685192
대구북비산초등학교,대구광역시 서구 비산동 786-1,35.8817684,128.5641094
대구인지초등학교,대구광역시 서구 비산동 1025-10,35.8867495,128.5668868
서대구초등학교,대구광역시 서구 비산동 1484,35.8894138,128.5573021
대구중리초등학교,대구광역시 서구 이현동 48-60,35.8695506,128.5453706
대구달서초등학교,대구광역시 서구 중리동 65-2,35.8667033,128.5505374
대구서평초등학교,대구광역시 서구 평리동 574-6,35.8783928,128.5485208
대구학산초등학교,대구광역시 달서구 월성동 82-1,35.8308792,128.5264498
대구평리초등학교,대구광역시 서구 평리동 1070-37,35.8728364,128.5605386
대구서도초등학교,대구광역시 서구 평리동 1111-1,35.8670768,128.5658112
대구이현초등학교,대구광역시 서구 평리동 1500,35.873406,128.5503966
대구조야초등학교,대구광역시 북구 조야동 101-5,35.9094637,128.5772836
대구신성초등학교,대구광역시 동구 신암동 134-87,35.8906704,128.6298189
대구관음초등학교,대구광역시 북구 관음동 1340,35.9401184,128.5465256
